transaction_id,customer_id,loan_id,transaction_ts,transaction_type,payment_method,amount,currency,transaction_status
T0001546,C00025,L000314,2023-11-27T00:00:00,FEE,PSE,141123,COP,PENDING
T0001547,C00387,L000045,2023-04-03T00:00:00,REPAYMENT,CASH_NETWORK,313491,COP,FAILED
T0001548,C00272,L000311,2024-05-09T00:00:00,REPAYMENT,TRANSFER,118389,COP,PENDING
T0001549,C00275,L000077,2023-10-26T00:00:00,CHARGEBACK,PSE,203608,COP,FAILED
T0001550,C00276,L000940,2024-01-29T00:00:00,DISBURSEMENT,TRANSFER,121486,COP,SETTLED
T0001551,C00428,L000554,2024-04-01T00:00:00,DISBURSEMENT,PSE,398622,COP,FAILED
T0001552,C00482,L001075,2024-11-30T00:00:00,DISBURSEMENT,CARD,211358,COP,SETTLED
T0001553,C00179,L000472,2024-08-23T00:00:00,DISBURSEMENT,PSE,159822,COP,PENDING
T0001554,C00378,L000873,2024-05-09T00:00:00,REPAYMENT,CASH_NETWORK,323495,COP,PENDING
T0001555,C00503,L000935,2023-10-20T00:00:00,FEE,PSE,366366,COP,PENDING
T0001556,C00043,L000301,2024-06-18T00:00:00,DISBURSEMENT,CARD,310079,COP,FAILED
T0001557,C00216,L000160,2025-02-02T00:00:00,REPAYMENT,PSE,254968,COP,FAILED
T0001558,C00334,L000350,2025-03-07T00:00:00,DISBURSEMENT,CARD,190812,COP,PENDING
T0001559,C00009,L000589,2024-03-05T00:00:00,DISBURSEMENT,CARD,181295,COP,SETTLED
T0001560,C00322,L000246,2024-03-09T00:00:00,DISBURSEMENT,TRANSFER,295469,COP,SETTLED
T0001561,C00265,L000655,2025-02-05T00:00:00,DISBURSEMENT,CASH_NETWORK,356572,COP,SETTLED
T0001562,C00286,L000115,2025-04-01T00:00:00,CHARGEBACK,TRANSFER,189308,COP,PENDING
T0001563,C00430,L000540,2025-03-14T00:00:00,FEE,TRANSFER,-45985,COP,FAILED
T0001564,C00489,L000232,2024-05-21T00:00:00,REPAYMENT,TRANSFER,160574,COP,FAILED
T0001565,C00218,L000415,2024-09-27T00:00:00,FEE,TRANSFER,89894,COP,PENDING
T0001566,C00218,L000806,2024-01-19T00:00:00,CHARGEBACK,CASH_NETWORK,68997,COP,FAILED
T0001567,C00234,L000548,2024-12-13T00:00:00,REPAYMENT,CASH_NETWORK,149869,COP,PENDING
T0001568,C00407,L000462,2025-03-06T00:00:00,REPAYMENT,CARD,320474,COP,PENDING
T0001569,C00143,L000047,2025-05-03T00:00:00,CHARGEBACK,TRANSFER,139176,COP,FAILED
T0001570,C00114,L000421,2023-06-16T00:00:00,REPAYMENT,CASH_NETWORK,219570,COP,FAILED
T0001571,C00449,L000958,2024-12-10T00:00:00,DISBURSEMENT,TRANSFER,290328,COP,SETTLED
T0001572,C00034,L001128,2025-01-17T00:00:00,DISBURSEMENT,TRANSFER,196655,COP,PENDING
T0001573,C00180,L000008,2025-05-26T00:00:00,DISBURSEMENT,TRANSFER,30370,COP,FAILED
T0001574,C00195,L000126,2023-07-22T00:00:00,DISBURSEMENT,CARD,198004,COP,SETTLED
T0001575,C00328,L000599,2023-12-17T00:00:00,FEE,CASH_NETWORK,228600,COP,SETTLED
T0001576,C00439,L001169,2023-10-20T00:00:00,DISBURSEMENT,TRANSFER,314090,COP,SETTLED
T0001577,C00087,L000656,2025-04-16T00:00:00,FEE,PSE,201361,COP,SETTLED
T0001578,C00123,L000059,2023-12-03T00:00:00,REPAYMENT,CASH_NETWORK,154177,COP,SETTLED
T0001579,C00383,L000668,2024-03-11T00:00:00,DISBURSEMENT,CARD,392854,COP,PENDING
T0001580,C00214,L001131,2024-11-10T00:00:00,FEE,CASH_NETWORK,304845,COP,PENDING
T0001581,C00168,L001166,2024-01-15T00:00:00,CHARGEBACK,CARD,95841,COP,FAILED
T0001582,C00100,L001045,2023-08-03T00:00:00,DISBURSEMENT,CARD,131857,COP,SETTLED
T0001583,C00357,L000743,2024-12-21T00:00:00,DISBURSEMENT,TRANSFER,218439,COP,SETTLED
T0001584,C00143,L000277,2023-10-08T00:00:00,CHARGEBACK,CASH_NETWORK,151050,COP,FAILED
T0001585,C00121,L000974,2023-01-22T00:00:00,CHARGEBACK,CARD,163593,COP,SETTLED
T0001586,C00480,L000922,2025-02-13T00:00:00,DISBURSEMENT,CARD,182016,COP,SETTLED
T0001587,C00020,L001196,2025-01-06T00:00:00,REPAYMENT,PSE,311321,COP,PENDING
T0001588,C00043,L000802,2024-12-07T00:00:00,FEE,CARD,234647,COP,SETTLED
T0001589,C00160,L000755,2025-05-24T00:00:00,DISBURSEMENT,CARD,338009,COP,FAILED
T0001590,C00096,L000216,2023-05-19T00:00:00,FEE,PSE,147112,COP,FAILED
T0001591,C00513,L000179,2023-08-29T00:00:00,CHARGEBACK,CASH_NETWORK,292423,COP,PENDING
T0001592,C00029,L000916,2023-08-29T00:00:00,CHARGEBACK,CARD,197730,COP,SETTLED
T0001593,C00499,L001129,2025-05-29T00:00:00,DISBURSEMENT,TRANSFER,96015,COP,FAILED
T0001594,C00041,L000390,2023-05-04T00:00:00,CHARGEBACK,CARD,184801,COP,PENDING
T0001595,C00094,L000007,2025-06-17T00:00:00,FEE,PSE,73660,COP,SETTLED
T0001596,C00372,L000784,2023-10-26T00:00:00,REPAYMENT,TRANSFER,311502,COP,PENDING
T0001597,C00401,L000911,2023-01-01T00:00:00,CHARGEBACK,PSE,385425,COP,FAILED
T0001598,C00102,L000705,2025-06-18T00:00:00,CHARGEBACK,TRANSFER,301921,COP,SETTLED
T0001599,C00052,L000506,2023-12-10T00:00:00,FEE,TRANSFER,239896,COP,PENDING
T0001600,C00465,L000792,2024-12-01T00:00:00,DISBURSEMENT,CASH_NETWORK,7522,COP,PENDING
T0001601,C00440,L000843,2024-02-14T00:00:00,FEE,TRANSFER,362649,COP,FAILED
T0001602,C00486,L000319,2023-09-01T00:00:00,CHARGEBACK,TRANSFER,338277,COP,SETTLED
T0001603,C00391,L001182,2024-06-03T00:00:00,FEE,CASH_NETWORK,253680,COP,FAILED
T0001604,C00324,L000341,2025-05-20T00:00:00,DISBURSEMENT,TRANSFER,231199,COP,SETTLED
T0001605,C00315,L001023,2023-08-06T00:00:00,REPAYMENT,CARD,413291,COP,FAILED
T0001606,C00107,L000599,2024-01-08T00:00:00,FEE,TRANSFER,148728,COP,SETTLED
T0001607,C00513,L000196,2025-02-24T00:00:00,FEE,PSE,128801,COP,SETTLED
T0001608,C00288,L000715,2023-12-20T00:00:00,FEE,PSE,183448,COP,SETTLED
T0001609,C00235,L000651,2024-07-24T00:00:00,CHARGEBACK,PSE,319973,COP,FAILED
T0001610,C00262,L000532,2024-06-18T00:00:00,FEE,CASH_NETWORK,30775,COP,FAILED
T0001611,C00127,L001178,2024-12-09T00:00:00,REPAYMENT,CARD,245867,COP,SETTLED
T0001612,C00466,L000295,2024-05-30T00:00:00,REPAYMENT,CASH_NETWORK,203710,COP,SETTLED
T0001613,C00519,L000973,2024-01-10T00:00:00,REPAYMENT,CASH_NETWORK,224894,COP,SETTLED
T0001614,C00334,L000980,2024-03-10T00:00:00,REPAYMENT,PSE,297779,COP,SETTLED
T0001615,C00366,L000288,2023-11-27T00:00:00,DISBURSEMENT,TRANSFER,125025,COP,PENDING
T0001616,C00159,L000914,2023-03-16T00:00:00,CHARGEBACK,TRANSFER,240471,COP,PENDING
T0001617,C00436,L000405,2023-08-13T00:00:00,FEE,PSE,194138,COP,PENDING
T0001618,C00020,L001125,2023-10-25T00:00:00,REPAYMENT,PSE,31815,COP,SETTLED
T0001619,C00469,L001024,2024-05-16T00:00:00,REPAYMENT,PSE,189062,COP,SETTLED
T0001620,C00010,L000596,2025-04-04T00:00:00,FEE,PSE,28795,COP,FAILED
T0001621,C00257,L000807,2024-10-18T00:00:00,DISBURSEMENT,CARD,197593,COP,SETTLED
T0001622,C00276,L000227,2023-03-29T00:00:00,DISBURSEMENT,TRANSFER,228773,COP,SETTLED
T0001623,C00278,L000874,2023-12-18T00:00:00,CHARGEBACK,CASH_NETWORK,103727,COP,FAILED
T0001624,C00329,L000899,2025-03-06T00:00:00,REPAYMENT,PSE,62140,COP,PENDING
T0001625,C00399,L001055,2024-03-05T00:00:00,REPAYMENT,PSE,333093,COP,FAILED
T0001626,C00203,L000050,2024-08-23T00:00:00,CHARGEBACK,PSE,150043,COP,PENDING
T0001627,C00037,L000656,2025-03-31T00:00:00,REPAYMENT,PSE,410463,COP,SETTLED
T0001628,C00297,L001066,2023-12-02T00:00:00,DISBURSEMENT,CARD,234239,COP,SETTLED
T0001629,C00425,L000983,2023-10-08T00:00:00,CHARGEBACK,CARD,306381,COP,PENDING
T0001630,C00110,L000633,2024-11-04T00:00:00,DISBURSEMENT,CARD,66842,COP,FAILED
T0001631,C00463,L001096,2024-10-12T00:00:00,CHARGEBACK,TRANSFER,128664,COP,SETTLED
T0001632,C00230,L000508,2023-11-10T00:00:00,FEE,CASH_NETWORK,392901,COP,SETTLED
T0001633,C00044,L000852,2023-09-06T00:00:00,DISBURSEMENT,PSE,123848,COP,PENDING
T0001634,C00375,L000729,2024-12-09T00:00:00,DISBURSEMENT,CASH_NETWORK,241957,COP,PENDING
T0001635,C00147,L001134,2024-01-23T00:00:00,CHARGEBACK,TRANSFER,261965,COP,PENDING
T0001636,C00301,L000752,2023-12-08T00:00:00,DISBURSEMENT,CASH_NETWORK,115364,COP,SETTLED
T0001637,C00515,L000195,2025-01-22T00:00:00,REPAYMENT,CASH_NETWORK,146795,COP,FAILED
T0001638,C00406,L000525,2023-04-24T00:00:00,FEE,CARD,326231,COP,FAILED
T0001639,C00011,L000490,2023-12-24T00:00:00,FEE,CASH_NETWORK,176151,COP,SETTLED
T0001640,C00471,L000657,2023-11-15T00:00:00,FEE,TRANSFER,97407,COP,PENDING
T0001641,C00467,L000507,2023-12-05T00:00:00,FEE,CARD,386322,COP,SETTLED
T0001642,C00272,L000449,2023-12-13T00:00:00,FEE,CASH_NETWORK,307775,COP,SETTLED
T0001643,C00291,L001074,2023-05-18T00:00:00,CHARGEBACK,TRANSFER,202989,COP,SETTLED
T0001644,C00173,L000169,2024-05-28T00:00:00,CHARGEBACK,TRANSFER,49969,COP,FAILED
T0001645,C00316,L000609,2023-12-10T00:00:00,FEE,CASH_NETWORK,-15076,COP,SETTLED
T0001646,C00074,L001004,2023-11-25T00:00:00,FEE,PSE,207805,COP,PENDING
T0001647,C00426,L000039,2025-05-14T00:00:00,FEE,PSE,220642,COP,FAILED
T0001648,C00402,L001123,2024-05-18T00:00:00,DISBURSEMENT,PSE,109693,COP,SETTLED
T0001649,C00450,L000177,2024-10-31T00:00:00,FEE,TRANSFER,306230,COP,SETTLED
T0001650,C00518,L000308,2024-11-09T00:00:00,CHARGEBACK,TRANSFER,137872,COP,SETTLED
T0001651,C00104,L000311,2024-03-22T00:00:00,FEE,TRANSFER,267148,COP,FAILED
T0001652,C00129,L000364,2023-03-26T00:00:00,DISBURSEMENT,CARD,187947,COP,SETTLED
T0001653,C00019,L001107,2023-12-22T00:00:00,REPAYMENT,TRANSFER,385195,COP,FAILED
T0001654,C00285,L000736,2024-10-03T00:00:00,DISBURSEMENT,PSE,324071,COP,PENDING
T0001655,C00156,L000564,2024-01-21T00:00:00,REPAYMENT,TRANSFER,238142,COP,PENDING
T0001656,C00483,L000820,2024-07-05T00:00:00,DISBURSEMENT,PSE,337201,COP,SETTLED
T0001657,C00146,L001102,2023-12-05T00:00:00,FEE,CARD,229013,COP,SETTLED
T0001658,C00248,L000036,2024-11-05T00:00:00,DISBURSEMENT,TRANSFER,337944,COP,PENDING
T0001659,C00045,L001169,2023-01-08T00:00:00,DISBURSEMENT,TRANSFER,324926,COP,SETTLED
T0001660,C00091,L000158,2023-09-21T00:00:00,REPAYMENT,CARD,-188780,COP,PENDING
T0001661,C00284,L000622,2023-06-19T00:00:00,FEE,CARD,244017,COP,FAILED
T0001662,C00501,L001140,2024-05-14T00:00:00,DISBURSEMENT,TRANSFER,196513,COP,PENDING
T0001663,C00018,L000689,2023-01-28T00:00:00,FEE,CASH_NETWORK,260977,COP,PENDING
T0001664,C00354,L000571,2023-02-07T00:00:00,CHARGEBACK,PSE,267780,COP,FAILED
T0001665,C00348,L000399,2023-08-23T00:00:00,REPAYMENT,PSE,173203,COP,PENDING
T0001666,C00318,L000792,2025-05-20T00:00:00,CHARGEBACK,TRANSFER,277894,COP,PENDING
T0001667,C00477,L001085,2023-03-25T00:00:00,DISBURSEMENT,PSE,254252,COP,SETTLED
T0001668,C00518,L000545,2024-06-20T00:00:00,FEE,PSE,315728,COP,SETTLED
T0001669,C00004,L000796,2025-06-11T00:00:00,CHARGEBACK,PSE,302168,COP,SETTLED
T0001670,C00282,L000311,2023-09-04T00:00:00,FEE,TRANSFER,299031,COP,FAILED
T0001671,C00045,L000043,2024-11-22T00:00:00,CHARGEBACK,CARD,217405,COP,PENDING
T0001672,C00174,L000938,2023-05-19T00:00:00,DISBURSEMENT,TRANSFER,309772,COP,FAILED
T0001673,C00332,L001052,2024-09-19T00:00:00,REPAYMENT,CASH_NETWORK,137439,COP,PENDING
T0001674,C00445,L000579,2024-03-29T00:00:00,FEE,CARD,-10203,COP,SETTLED
T0001675,C00046,L000280,2024-03-22T00:00:00,REPAYMENT,CASH_NETWORK,263735,COP,FAILED
T0001676,C00392,L001142,2023-03-25T00:00:00,FEE,PSE,388218,COP,PENDING
T0001677,C00284,L000062,2023-02-26T00:00:00,REPAYMENT,CASH_NETWORK,225280,COP,PENDING
T0001678,C00498,L000532,2025-01-26T00:00:00,REPAYMENT,CARD,173350,COP,SETTLED
T0001679,C00137,L000881,2024-09-07T00:00:00,CHARGEBACK,CARD,128606,COP,SETTLED
T0001680,C00438,L001011,2023-05-08T00:00:00,CHARGEBACK,TRANSFER,167135,COP,FAILED
T0001681,C00363,L000752,2023-09-11T00:00:00,DISBURSEMENT,CARD,124884,COP,PENDING
T0001682,C00465,L000047,2023-10-18T00:00:00,FEE,PSE,239122,COP,FAILED
T0001683,C00047,L000262,2024-07-30T00:00:00,DISBURSEMENT,CASH_NETWORK,100369,COP,PENDING
T0001684,C00494,L000852,2023-02-07T00:00:00,DISBURSEMENT,TRANSFER,231095,COP,PENDING
T0001685,C00126,L001037,2024-06-10T00:00:00,CHARGEBACK,TRANSFER,253192,COP,FAILED
T0001686,C00185,L000628,2023-11-02T00:00:00,CHARGEBACK,PSE,255117,COP,SETTLED
T0001687,C00375,L000897,2025-02-17T00:00:00,REPAYMENT,CASH_NETWORK,357271,COP,FAILED
T0001688,C00345,L000378,2024-05-04T00:00:00,FEE,CASH_NETWORK,467982,COP,FAILED
T0001689,C00395,L000819,2024-05-27T00:00:00,CHARGEBACK,PSE,510064,COP,FAILED
T0001690,C00497,L001132,2024-02-17T00:00:00,FEE,PSE,-19713,COP,SETTLED
T0001691,C00087,L000060,2024-06-21T00:00:00,DISBURSEMENT,CARD,199260,COP,PENDING
T0001692,C00513,L001095,2025-02-04T00:00:00,DISBURSEMENT,CARD,192411,COP,SETTLED
T0001693,C00433,L000163,2024-12-14T00:00:00,REPAYMENT,CASH_NETWORK,270358,COP,PENDING
T0001694,C00144,L000979,2025-04-30T00:00:00,REPAYMENT,PSE,130604,COP,SETTLED
T0001695,C00016,L000680,2024-08-02T00:00:00,FEE,CARD,145710,COP,PENDING
T0001696,C00513,L000878,2025-02-10T00:00:00,REPAYMENT,CARD,284351,COP,FAILED
T0001697,C00497,L001114,2025-01-23T00:00:00,CHARGEBACK,PSE,151325,COP,SETTLED
T0001698,C00397,L000802,2024-12-03T00:00:00,CHARGEBACK,PSE,257021,COP,SETTLED
T0001699,C00244,L000697,2024-08-06T00:00:00,CHARGEBACK,CARD,180120,COP,FAILED
T0001700,C00128,L000353,2024-02-03T00:00:00,CHARGEBACK,PSE,108049,COP,FAILED
T0001701,C00246,L000320,2024-02-06T00:00:00,DISBURSEMENT,TRANSFER,86363,COP,FAILED
T0001702,C00088,L001027,2025-04-22T00:00:00,REPAYMENT,CASH_NETWORK,240428,COP,PENDING
T0001703,C00489,L000308,2023-12-30T00:00:00,CHARGEBACK,CARD,113504,COP,FAILED
T0001704,C00027,L000892,2024-09-05T00:00:00,DISBURSEMENT,CARD,392493,COP,PENDING
T0001705,C00023,L001082,2025-02-05T00:00:00,CHARGEBACK,CARD,137214,COP,PENDING
T0001706,C00327,L001016,2023-05-14T00:00:00,FEE,PSE,-38213,COP,FAILED
T0001707,C00433,L000078,2024-03-24T00:00:00,CHARGEBACK,TRANSFER,307611,COP,FAILED
T0001708,C00506,L000508,2025-03-20T00:00:00,REPAYMENT,CARD,297607,COP,PENDING
T0001709,C00113,L000916,2023-04-02T00:00:00,CHARGEBACK,CARD,103872,COP,SETTLED
T0001710,C00116,L000938,2024-06-26T00:00:00,DISBURSEMENT,CARD,118988,COP,SETTLED
T0001711,C00491,L000719,2024-11-10T00:00:00,CHARGEBACK,TRANSFER,178611,COP,PENDING
T0001712,C00345,L000104,2023-07-25T00:00:00,DISBURSEMENT,CARD,189206,COP,FAILED
T0001713,C00335,L001079,2025-01-23T00:00:00,REPAYMENT,CASH_NETWORK,411030,COP,SETTLED
T0001714,C00334,L000157,2024-05-02T00:00:00,REPAYMENT,TRANSFER,349176,COP,SETTLED
T0001715,C00291,L001106,2024-05-16T00:00:00,CHARGEBACK,PSE,37430,COP,PENDING
T0001716,C00146,L000563,2025-01-30T00:00:00,CHARGEBACK,PSE,146389,COP,FAILED
T0001717,C00505,L000586,2024-05-08T00:00:00,FEE,TRANSFER,353770,COP,PENDING
T0001718,C00402,L000404,2024-02-17T00:00:00,CHARGEBACK,CASH_NETWORK,-8808,COP,SETTLED
T0001719,C00043,L000559,2023-03-14T00:00:00,FEE,CASH_NETWORK,68987,COP,SETTLED
T0001720,C00397,L000972,2024-01-03T00:00:00,REPAYMENT,PSE,293405,COP,PENDING
T0001721,C00107,L000293,2024-05-29T00:00:00,CHARGEBACK,CASH_NETWORK,280500,COP,FAILED
T0001722,C00196,L001053,2024-05-06T00:00:00,CHARGEBACK,CARD,145149,COP,SETTLED
T0001723,C00391,L000724,2023-05-21T00:00:00,FEE,CARD,271638,COP,PENDING
T0001724,C00436,L000019,2025-01-01T00:00:00,CHARGEBACK,TRANSFER,120307,COP,PENDING
T0001725,C00020,L000615,2024-10-26T00:00:00,CHARGEBACK,CARD,87047,COP,SETTLED
T0001726,C00309,L000458,2023-05-17T00:00:00,CHARGEBACK,PSE,237251,COP,FAILED
T0001727,C00077,L000930,2024-12-13T00:00:00,CHARGEBACK,TRANSFER,172541,COP,PENDING
T0001728,C00359,L000260,2024-04-02T00:00:00,CHARGEBACK,PSE,210209,COP,FAILED
T0001729,C00272,L000363,2025-03-21T00:00:00,FEE,CARD,249741,COP,PENDING
T0001730,C00475,L000609,2023-07-30T00:00:00,REPAYMENT,CASH_NETWORK,261450,COP,PENDING
T0001731,C00337,L000993,2023-10-10T00:00:00,DISBURSEMENT,CASH_NETWORK,302660,COP,FAILED
T0001732,C00052,L000895,2024-05-28T00:00:00,CHARGEBACK,CASH_NETWORK,260121,COP,SETTLED
T0001733,C00253,L000459,2024-04-29T00:00:00,CHARGEBACK,CASH_NETWORK,189008,COP,SETTLED
T0001734,C00333,L001114,2023-06-25T00:00:00,REPAYMENT,PSE,206524,COP,SETTLED
T0001735,C00053,L000019,2023-04-13T00:00:00,DISBURSEMENT,CASH_NETWORK,85205,COP,SETTLED
T0001736,C00339,L000624,2023-04-11T00:00:00,CHARGEBACK,TRANSFER,36585,COP,SETTLED
T0001737,C00388,L000775,2023-02-14T00:00:00,REPAYMENT,PSE,228277,COP,FAILED
T0001738,C00273,L000756,2024-06-30T00:00:00,CHARGEBACK,CARD,155187,COP,FAILED
T0001739,C00070,L000483,2024-04-13T00:00:00,FEE,CARD,217198,COP,SETTLED
T0001740,C00025,L000225,2024-07-14T00:00:00,CHARGEBACK,CARD,251220,COP,SETTLED
T0001741,C00204,L000136,2023-10-19T00:00:00,DISBURSEMENT,PSE,205679,COP,PENDING
T0001742,C00163,L000923,2023-04-12T00:00:00,DISBURSEMENT,CASH_NETWORK,333817,COP,FAILED
T0001743,C00072,L001114,2024-08-18T00:00:00,DISBURSEMENT,PSE,220478,COP,PENDING
T0001744,C00435,L000616,2023-11-23T00:00:00,CHARGEBACK,CARD,341658,COP,SETTLED
T0001745,C00079,L000728,2024-01-20T00:00:00,CHARGEBACK,CARD,340017,COP,SETTLED
T0001746,C00250,L000056,2023-07-29T00:00:00,FEE,CASH_NETWORK,169734,COP,PENDING
T0001747,C00446,L000338,2025-05-08T00:00:00,REPAYMENT,PSE,57029,COP,PENDING
T0001748,C00374,L001055,2024-11-19T00:00:00,FEE,CASH_NETWORK,309458,COP,FAILED
T0001749,C00034,L000940,2023-01-13T00:00:00,CHARGEBACK,PSE,235431,COP,SETTLED
T0001750,C00462,L000828,2023-06-22T00:00:00,DISBURSEMENT,PSE,287006,COP,SETTLED
T0001751,C00092,L000945,2023-11-21T00:00:00,FEE,CASH_NETWORK,293149,COP,FAILED
T0001752,C00192,L000931,2023-12-17T00:00:00,REPAYMENT,TRANSFER,298836,COP,PENDING
T0001753,C00059,L000450,2024-12-17T00:00:00,DISBURSEMENT,CARD,262796,COP,PENDING
T0001754,C00484,L000969,2024-02-27T00:00:00,CHARGEBACK,PSE,327130,COP,SETTLED
T0001755,C00193,L001147,2024-02-06T00:00:00,DISBURSEMENT,PSE,73252,COP,SETTLED
T0001756,C00490,L001035,2023-11-26T00:00:00,CHARGEBACK,TRANSFER,184299,COP,SETTLED
T0001757,C00379,L001180,2024-07-25T00:00:00,REPAYMENT,PSE,117456,COP,SETTLED
T0001758,C00414,L000889,2023-07-03T00:00:00,CHARGEBACK,TRANSFER,331036,COP,SETTLED
T0001759,C00256,L000387,2023-03-02T00:00:00,CHARGEBACK,TRANSFER,324774,COP,FAILED
T0001760,C00251,L000890,2024-09-21T00:00:00,CHARGEBACK,TRANSFER,30407,COP,PENDING
T0001761,C00485,L000371,2023-10-23T00:00:00,REPAYMENT,PSE,66404,COP,FAILED
T0001762,C00092,L000882,2023-03-31T00:00:00,REPAYMENT,PSE,196576,COP,FAILED
T0001763,C00102,L000408,2024-01-05T00:00:00,DISBURSEMENT,PSE,150192,COP,FAILED
T0001764,C00184,L000194,2023-04-01T00:00:00,REPAYMENT,CARD,345751,COP,PENDING
T0001765,C00121,L000269,2024-10-26T00:00:00,DISBURSEMENT,TRANSFER,390532,COP,SETTLED
T0001766,C00032,L000347,2024-05-16T00:00:00,DISBURSEMENT,PSE,254241,COP,SETTLED
T0001767,C00377,L000269,2023-01-14T00:00:00,REPAYMENT,CARD,298789,COP,FAILED
T0001768,C00174,L000130,2024-12-28T00:00:00,FEE,CASH_NETWORK,459106,COP,PENDING
T0001769,C00471,L000414,2023-01-03T00:00:00,FEE,CASH_NETWORK,105962,COP,SETTLED
T0001770,C00082,L000444,2024-10-10T00:00:00,REPAYMENT,CASH_NETWORK,105717,COP,FAILED
T0001771,C00040,L000837,2025-01-27T00:00:00,REPAYMENT,PSE,356265,COP,PENDING
T0001772,C00248,L000980,2024-03-25T00:00:00,CHARGEBACK,CASH_NETWORK,145584,COP,FAILED
T0001773,C00026,L000728,2023-07-02T00:00:00,FEE,CASH_NETWORK,113612,COP,FAILED
T0001774,C00313,L000660,2025-04-08T00:00:00,DISBURSEMENT,PSE,236168,COP,PENDING
T0001775,C00250,L000480,2024-07-12T00:00:00,DISBURSEMENT,PSE,341041,COP,PENDING
T0001776,C00040,L001026,2023-10-30T00:00:00,FEE,CARD,251153,COP,FAILED
T0001777,C00449,L000691,2024-07-21T00:00:00,FEE,TRANSFER,230022,COP,SETTLED
T0001778,C00285,L000291,2025-04-29T00:00:00,DISBURSEMENT,CARD,185585,COP,FAILED
T0001779,C00509,L001182,2024-12-22T00:00:00,CHARGEBACK,CARD,81569,COP,SETTLED
T0001780,C00261,L000744,2023-07-03T00:00:00,REPAYMENT,CARD,276124,COP,FAILED
T0001781,C00282,L000768,2023-12-30T00:00:00,DISBURSEMENT,PSE,299016,COP,FAILED
T0001782,C00320,L000491,2024-06-24T00:00:00,REPAYMENT,TRANSFER,187178,COP,FAILED
T0001783,C00169,L001077,2023-06-06T00:00:00,DISBURSEMENT,CASH_NETWORK,355197,COP,SETTLED
T0001784,C00378,L000092,2025-05-06T00:00:00,REPAYMENT,TRANSFER,338854,COP,PENDING
T0001785,C00347,L000854,2024-02-10T00:00:00,CHARGEBACK,PSE,345128,COP,PENDING
T0001786,C00353,L000802,2023-07-05T00:00:00,REPAYMENT,PSE,235329,COP,FAILED
T0001787,C00016,L000870,2024-09-20T00:00:00,REPAYMENT,CASH_NETWORK,238787,COP,FAILED
T0001788,C00340,L000318,2023-12-29T00:00:00,REPAYMENT,CARD,85085,COP,FAILED
T0001789,C00170,L000962,2024-05-16T00:00:00,DISBURSEMENT,CASH_NETWORK,87302,COP,PENDING
T0001790,C00217,L000556,2023-07-03T00:00:00,REPAYMENT,PSE,189189,COP,PENDING
T0001791,C00356,L000278,2023-12-02T00:00:00,FEE,PSE,166668,COP,SETTLED
T0001792,C00190,L000149,2023-12-17T00:00:00,FEE,CARD,214935,COP,PENDING
T0001793,C00382,L000245,2024-06-22T00:00:00,FEE,PSE,190438,COP,SETTLED
T0001794,C00149,L000268,2023-06-04T00:00:00,REPAYMENT,CASH_NETWORK,401297,COP,PENDING
T0001795,C00405,L000723,2023-11-25T00:00:00,FEE,CARD,245645,COP,FAILED
T0001796,C00122,L000835,2024-03-25T00:00:00,FEE,CASH_NETWORK,264672,COP,FAILED
T0001797,C00040,L000549,2025-05-11T00:00:00,REPAYMENT,TRANSFER,200930,COP,SETTLED
T0001798,C00034,L000102,2024-06-09T00:00:00,FEE,TRANSFER,113839,COP,PENDING
T0001799,C00463,L000656,2023-09-08T00:00:00,DISBURSEMENT,PSE,153577,COP,FAILED
T0001800,C00411,L000929,2024-12-17T00:00:00,DISBURSEMENT,TRANSFER,280409,COP,SETTLED
T0001801,C00118,L000441,2023-08-29T00:00:00,REPAYMENT,TRANSFER,251102,COP,SETTLED
T0001802,C00077,L000278,2025-05-01T00:00:00,REPAYMENT,CASH_NETWORK,267433,COP,SETTLED
T0001803,C00288,L000947,2023-12-01T00:00:00,CHARGEBACK,PSE,242429,COP,SETTLED
T0001804,C00280,L000563,2023-08-06T00:00:00,FEE,PSE,96253,COP,SETTLED
T0001805,C00232,L000788,2024-12-29T00:00:00,DISBURSEMENT,CARD,143010,COP,SETTLED
T0001806,C00175,L000202,2024-02-04T00:00:00,DISBURSEMENT,TRANSFER,-56090,COP,FAILED
T0001807,C00208,L000454,2023-03-17T00:00:00,DISBURSEMENT,TRANSFER,99136,COP,FAILED
T0001808,C00453,L000482,2025-06-12T00:00:00,CHARGEBACK,TRANSFER,236860,COP,FAILED
T0001809,C00337,L000570,2024-07-13T00:00:00,CHARGEBACK,TRANSFER,162347,COP,PENDING
T0001810,C00128,L000909,2025-04-18T00:00:00,DISBURSEMENT,PSE,4659,COP,PENDING
T0001811,C00474,L000976,2024-09-12T00:00:00,REPAYMENT,TRANSFER,228209,COP,FAILED
T0001812,C00358,L000749,2025-05-22T00:00:00,CHARGEBACK,CASH_NETWORK,187888,COP,SETTLED
T0001813,C00255,L000282,2024-02-18T00:00:00,DISBURSEMENT,CASH_NETWORK,22801,COP,FAILED
T0001814,C00242,L000314,2023-10-21T00:00:00,FEE,CARD,327926,COP,FAILED
T0001815,C00442,L000427,2023-06-10T00:00:00,CHARGEBACK,TRANSFER,225862,COP,PENDING
T0001816,C00338,L000711,2024-02-09T00:00:00,REPAYMENT,PSE,436762,COP,PENDING
