loan_id,customer_id,application_ts,decision_ts,product_type,channel,requested_amount,currency,term_months,declared_monthly_income,apr,credit_score,risk_band,decision_status
L000949,C00112,2023-08-22T00:00:00,2023-08-27T00:00:00,PERSONAL_LOAN,APP,1330807,COP,9,3668589,0.53,773,C,REJECTED
L000950,C00160,2023-12-06T00:00:00,2023-12-06T00:00:00,PERSONAL_LOAN,PARTNER,5069526,COP,3,2858528,0.577,734,A,APPROVED
L000951,C00499,2024-07-11T00:00:00,2024-07-25T00:00:00,BNPL,WEB,1593996,COP,36,4436202,0.598,634,B,REJECTED
L000952,C00310,2023-08-14T00:00:00,2023-08-21T00:00:00,PERSONAL_LOAN,WEB,2487037,COP,6,5306592,0.534,583,A,APPROVED
L000953,C00327,2024-11-12T00:00:00,2024-11-17T00:00:00,MICROLOAN,WEB,1528486,COP,9,4206200,0.528,691,A,REJECTED
L000954,C00113,2023-08-05T00:00:00,2023-08-13T00:00:00,PERSONAL_LOAN,APP,-152911,COP,9,4256022,0.467,705,E,REJECTED
L000955,C00494,2023-10-08T00:00:00,2023-10-21T00:00:00,BNPL,PARTNER,1314519,COP,3,3775709,0.238,709,B,REJECTED
L000956,C00507,2023-05-23T00:00:00,2023-05-24T00:00:00,MICROLOAN,PARTNER,2930621,USD,24,347991,0.449,449,A,PENDING
L000957,C00213,2023-07-17T00:00:00,2023-07-27T00:00:00,BNPL,WEB,4332863,COP,24,4207073,0.419,525,E,APPROVED
L000958,C00491,2023-05-21T00:00:00,2023-05-27T00:00:00,MICROLOAN,WEB,4650870,COP,18,3736548,0.285,509,D,REJECTED
L000959,C00124,2023-10-04T00:00:00,2023-10-07T00:00:00,PERSONAL_LOAN,PARTNER,2415899,COP,24,337879,0.271,547,D,REJECTED
L000960,C00207,2023-05-29T00:00:00,2023-06-11T00:00:00,BNPL,WEB,2748806,COP,12,2594209,0.441,656,A,PENDING
L000961,C00058,2024-01-10T00:00:00,2024-01-12T00:00:00,MICROLOAN,WEB,2071367,COP,6,8981586,0.617,577,C,APPROVED
L000962,C00246,2023-08-01T00:00:00,2023-08-11T00:00:00,MICROLOAN,APP,2246871,COP,6,404835,0.189,497,C,REJECTED
L000963,C00496,2023-02-04T00:00:00,2023-02-09T00:00:00,BNPL,PARTNER,878497,COP,9,2813671,0.445,834,A,REJECTED
L000964,C00320,2023-08-31T00:00:00,2023-09-12T00:00:00,MICROLOAN,WEB,2319619,COP,6,2197234,0.443,592,A,REJECTED
L000965,C00116,2023-07-02T00:00:00,2023-07-09T00:00:00,BNPL,APP,1914332,COP,36,7548762,0.49,569,D,REJECTED
L000966,C00227,2024-12-09T00:00:00,2024-12-19T00:00:00,MICROLOAN,PARTNER,3734233,COP,18,2839930,0.271,714,D,PENDING
L000967,C00178,2024-02-22T00:00:00,2024-02-23T00:00:00,BNPL,WEB,890858,COP,12,2435216,0.384,748,E,PENDING
L000968,C00393,2023-02-15T00:00:00,2023-03-01T00:00:00,BNPL,PARTNER,3135761,COP,36,3350798,0.232,558,B,REJECTED
L000969,C00129,2023-08-21T00:00:00,2023-08-31T00:00:00,MICROLOAN,PARTNER,3023965,COP,24,1689778,0.3,659,D,REJECTED
L000970,C00252,2024-03-21T00:00:00,2024-03-21T00:00:00,MICROLOAN,PARTNER,3625349,COP,3,4997735,0.19,614,D,REJECTED
L000971,C00270,2023-11-28T00:00:00,2023-12-09T00:00:00,MICROLOAN,APP,1784547,COP,9,3146427,0.463,664,A,PENDING
L000972,C00036,2025-01-07T00:00:00,2025-01-09T00:00:00,BNPL,APP,1653423,COP,18,5336132,0.451,711,C,REJECTED
L000973,C00127,2024-06-17T00:00:00,2024-06-26T00:00:00,PERSONAL_LOAN,PARTNER,3741028,COP,3,5789033,0.366,640,B,APPROVED
L000974,C00237,2024-07-08T00:00:00,2024-07-20T00:00:00,PERSONAL_LOAN,APP,1415049,COP,36,2207671,0.418,510,B,APPROVED
L000975,C00334,2023-01-13T00:00:00,2023-01-16T00:00:00,MICROLOAN,APP,1344503,COP,12,2651316,0.305,653,E,REJECTED
L000976,C00468,2024-08-20T00:00:00,2024-08-20T00:00:00,MICROLOAN,APP,2419154,COP,24,3392670,0.326,588,D,APPROVED
L000977,C00056,2025-02-25T00:00:00,2025-03-04T00:00:00,MICROLOAN,PARTNER,-25286,COP,9,3129712,0.521,683,B,PENDING
L000978,C00036,2024-06-06T00:00:00,2024-06-08T00:00:00,PERSONAL_LOAN,APP,1900257,COP,12,3315752,0.47,676,C,PENDING
L000979,C00470,2024-01-02T00:00:00,2024-01-03T00:00:00,PERSONAL_LOAN,WEB,1915027,COP,3,5094892,0.467,643,E,REJECTED
L000980,C00491,2024-10-12T00:00:00,2024-10-21T00:00:00,PERSONAL_LOAN,APP,2037060,COP,24,8352353,0.32,685,A,REJECTED
L000981,C00142,2023-07-06T00:00:00,2023-07-19T00:00:00,MICROLOAN,PARTNER,3133297,COP,9,5067417,0.323,645,A,APPROVED
L000982,C00251,2023-01-02T00:00:00,2023-01-16T00:00:00,BNPL,WEB,1126715,COP,12,5366231,0.197,456,A,PENDING
L000983,C00308,2024-12-26T00:00:00,2024-12-27T00:00:00,BNPL,PARTNER,1537485,COP,6,3056528,0.404,638,C,APPROVED
L000984,C00031,2023-09-13T00:00:00,2023-09-24T00:00:00,MICROLOAN,WEB,1026192,COP,3,557299,0.547,679,A,APPROVED
L000985,C00142,2023-11-20T00:00:00,2023-11-22T00:00:00,BNPL,APP,1922486,COP,12,3536464,0.637,686,D,REJECTED
L000986,C00230,2023-04-19T00:00:00,2023-04-19T00:00:00,MICROLOAN,WEB,4868393,COP,12,3513463,0.585,645,C,PENDING
L000987,C00036,2025-01-16T00:00:00,2025-01-18T00:00:00,PERSONAL_LOAN,WEB,3021649,COP,6,3548405,0.291,519,C,REJECTED
L000988,C00188,2023-01-10T00:00:00,2023-01-21T00:00:00,PERSONAL_LOAN,WEB,4159737,COP,12,3642826,0.211,731,B,REJECTED
L000989,C00336,2023-12-20T00:00:00,2023-12-26T00:00:00,PERSONAL_LOAN,PARTNER,1522610,COP,9,3851554,0.638,692,E,REJECTED
L000990,C00341,2023-11-11T00:00:00,2023-11-22T00:00:00,MICROLOAN,WEB,1944944,COP,18,3135763,0.479,645,A,REJECTED
L000991,C00244,2024-02-31T10:15:00,2023-08-01T00:00:00,MICROLOAN,APP,-316608,COP,9,3554968,0.299,540,B,REJECTED
L000992,C00133,2023-08-14T00:00:00,2023-08-28T00:00:00,BNPL,APP,1630599,COP,18,2857341,0.588,730,E,PENDING
L000993,C00299,2023-07-03T00:00:00,2023-07-13T00:00:00,PERSONAL_LOAN,PARTNER,2956932,COP,12,3203575,0.352,714,C,PENDING
L000994,C00356,2024-12-20T00:00:00,2024-12-22T00:00:00,BNPL,APP,819877,COP,24,4520308,0.535,535,E,PENDING
L000995,C00332,2024-12-23T00:00:00,2024-12-24T00:00:00,MICROLOAN,APP,2177167,COP,3,4455196,0.438,601,E,REJECTED
L000996,C00252,2023-06-23T00:00:00,2023-06-25T00:00:00,MICROLOAN,WEB,1902513,COP,24,2720812,0.261,740,C,PENDING
L000997,C00275,2023-09-30T00:00:00,2023-10-09T00:00:00,BNPL,WEB,4146931,COP,12,6710272,0.606,416,C,REJECTED
L000998,C00333,2024-07-31T00:00:00,2024-08-07T00:00:00,PERSONAL_LOAN,APP,2089633,COP,24,1940864,0.632,616,C,APPROVED
L000999,C00104,2023-03-29T00:00:00,2023-03-30T00:00:00,PERSONAL_LOAN,APP,2691893,COP,36,5810477,0.211,625,A,APPROVED
L001000,C00149,2023-11-11T00:00:00,2023-11-21T00:00:00,MICROLOAN,WEB,3173930,COP,12,4976766,0.504,629,E,PENDING
L001001,C00187,2023-02-25T00:00:00,2023-03-04T00:00:00,PERSONAL_LOAN,APP,3200848,COP,36,2808862,0.403,585,E,APPROVED
L001002,C00019,2025-01-02T00:00:00,2025-01-13T00:00:00,PERSONAL_LOAN,PARTNER,3294648,COP,9,5766159,0.456,602,E,PENDING
L001003,C00154,2023-04-30T00:00:00,2023-05-08T00:00:00,MICROLOAN,WEB,3453660,COP,3,2549401,0.281,537,D,APPROVED
L001004,C00172,2023-03-15T00:00:00,2023-03-15T00:00:00,MICROLOAN,APP,2306321,COP,36,2322718,0.365,740,B,PENDING
L001005,C00354,2024-12-26T00:00:00,2025-01-07T00:00:00,MICROLOAN,APP,1490008,COP,18,5754054,0.424,703,A,PENDING
L001006,C00470,2024-07-19T00:00:00,2024-07-21T00:00:00,MICROLOAN,WEB,2457598,COP,24,2873061,0.262,742,B,REJECTED
L001007,C00385,2025-01-10T00:00:00,2025-01-14T00:00:00,PERSONAL_LOAN,WEB,1077434,COP,6,5848839,0.422,589,A,REJECTED
L001008,C00356,2023-11-06T00:00:00,2023-11-12T00:00:00,PERSONAL_LOAN,APP,3497354,COP,24,4472835,0.544,717,E,REJECTED
L001009,C00272,2023-02-13T00:00:00,2023-02-16T00:00:00,PERSONAL_LOAN,WEB,1812434,COP,36,2225536,0.375,643,E,APPROVED
L001010,C00158,2024-08-31T00:00:00,2024-09-07T00:00:00,MICROLOAN,WEB,3516593,COP,36,2635504,0.466,537,C,PENDING
L001011,C00266,2024-05-20T00:00:00,2024-05-22T00:00:00,PERSONAL_LOAN,APP,1660026,COP,6,1744239,0.56,791,A,APPROVED
L001012,C00466,2025-02-18T00:00:00,2025-02-24T00:00:00,MICROLOAN,PARTNER,1549950,COP,6,208468,0.287,607,B,APPROVED
L001013,C00120,2023-02-28T00:00:00,2023-03-01T00:00:00,PERSONAL_LOAN,APP,2231139,COP,24,-589930,0.537,732,B,REJECTED
L001014,C00320,2024-06-10T00:00:00,2024-06-11T00:00:00,MICROLOAN,APP,226664,COP,36,2057493,0.626,661,E,APPROVED
L001015,C00077,2024-04-14T00:00:00,2024-04-17T00:00:00,BNPL,APP,4518715,COP,6,3578340,0.247,777,D,APPROVED
L001016,C00399,2023-02-06T00:00:00,2023-02-11T00:00:00,BNPL,PARTNER,2980364,COP,6,2148563,0.631,601,C,REJECTED
L001017,C00363,2024-12-19T00:00:00,2024-12-26T00:00:00,PERSONAL_LOAN,APP,3259625,COP,3,3994162,0.452,722,E,REJECTED
L001018,C00217,2023-05-17T00:00:00,2023-05-27T00:00:00,MICROLOAN,PARTNER,619532,COP,36,2494003,0.582,801,D,PENDING
L001019,C00239,2024-05-05T00:00:00,2024-05-07T00:00:00,MICROLOAN,PARTNER,1690961,COP,18,547348,0.478,662,E,REJECTED
L001020,C00393,2023-12-15T00:00:00,2023-12-16T00:00:00,PERSONAL_LOAN,PARTNER,3592849,COP,9,3144640,0.437,593,C,REJECTED
L001021,C00102,2024-07-22T00:00:00,2024-08-01T00:00:00,PERSONAL_LOAN,WEB,1891321,COP,9,4327025,0.639,655,A,REJECTED
L001022,C00051,2023-05-30T00:00:00,2023-06-03T00:00:00,MICROLOAN,PARTNER,615521,COP,12,1583150,0.305,534,C,PENDING
L001023,C00182,2024-02-09T00:00:00,2024-02-19T00:00:00,MICROLOAN,APP,2050443,COP,9,5857430,0.248,732,E,PENDING
L001024,C00426,2024-11-14T00:00:00,2024-11-18T00:00:00,PERSONAL_LOAN,PARTNER,1857199,COP,24,3740690,0.394,745,E,APPROVED
L001025,C00197,2024-04-25T00:00:00,2024-04-26T00:00:00,PERSONAL_LOAN,WEB,522987,COP,9,407955,0.546,462,A,APPROVED
L001026,C00327,2025-01-21T00:00:00,2025-01-30T00:00:00,PERSONAL_LOAN,PARTNER,3216319,COP,24,2355799,0.265,732,D,REJECTED
L001027,C00106,2024-09-21T00:00:00,2024-09-23T00:00:00,BNPL,WEB,1278127,COP,6,2121297,0.536,699,E,REJECTED
L001028,C00303,2023-05-29T00:00:00,2023-06-06T00:00:00,BNPL,APP,3753965,COP,9,3501392,0.226,596,E,PENDING
L001029,C00148,2024-06-16T00:00:00,2024-06-23T00:00:00,PERSONAL_LOAN,WEB,1694642,COP,3,2048731,0.579,573,E,PENDING
L001030,C00137,2024-03-19T00:00:00,2024-03-26T00:00:00,MICROLOAN,PARTNER,3244020,COP,6,6587462,0.406,546,A,PENDING
L001031,C00188,2024-08-02T00:00:00,2024-08-15T00:00:00,BNPL,PARTNER,2742328,COP,6,2075396,0.286,633,E,PENDING
L001032,C00281,2024-05-05T00:00:00,2024-05-06T00:00:00,BNPL,PARTNER,3360079,COP,36,5221502,0.593,584,D,PENDING
L001033,C00058,2023-01-06T00:00:00,2023-01-17T00:00:00,MICROLOAN,PARTNER,2220078,COP,9,3066176,0.495,723,C,APPROVED
L001034,C00293,2023-01-09T00:00:00,2023-01-17T00:00:00,PERSONAL_LOAN,PARTNER,3742841,COP,36,5905387,0.483,609,B,PENDING
L001035,C00077,2023-06-04T00:00:00,2023-06-16T00:00:00,MICROLOAN,APP,3058797,COP,12,8186061,0.263,705,D,PENDING
L001036,C00381,2024-07-01T00:00:00,2024-07-05T00:00:00,BNPL,PARTNER,2381081,COP,18,3034175,0.188,691,B,REJECTED
L001037,C00100,2023-01-03T00:00:00,2023-01-05T00:00:00,MICROLOAN,WEB,2870620,COP,36,2666799,0.26,544,C,REJECTED
L001038,C00067,2024-06-07T00:00:00,2024-06-21T00:00:00,MICROLOAN,WEB,1850591,COP,6,5241392,0.545,674,A,REJECTED
L001039,C00216,2024-01-15T00:00:00,2024-01-22T00:00:00,BNPL,PARTNER,1554641,COP,9,1756636,0.643,659,B,REJECTED
L001040,C00497,2024-01-13T00:00:00,2024-01-19T00:00:00,PERSONAL_LOAN,APP,4161888,COP,9,2760475,0.519,653,C,APPROVED
L001041,C00449,2024-05-12T00:00:00,2024-05-26T00:00:00,PERSONAL_LOAN,APP,2277424,COP,6,4557511,0.565,624,B,REJECTED
L001042,C00083,2025-02-18T00:00:00,2025-02-25T00:00:00,PERSONAL_LOAN,APP,5033835,COP,36,198711,0.38,629,E,PENDING
L001043,C00010,2023-02-04T00:00:00,2023-02-08T00:00:00,BNPL,APP,2166549,COP,3,4701277,0.264,664,D,APPROVED
L001044,C00514,2024-02-11T00:00:00,2024-02-17T00:00:00,PERSONAL_LOAN,APP,4022599,COP,24,4969476,0.617,689,C,REJECTED
L001045,C00217,2024-04-24T00:00:00,2024-04-26T00:00:00,PERSONAL_LOAN,PARTNER,1521242,COP,6,675009,0.567,655,C,APPROVED
L001046,C00423,2023-04-01T00:00:00,2023-04-05T00:00:00,PERSONAL_LOAN,APP,1081862,COP,18,5382858,0.556,757,E,REJECTED
L001047,C00026,2023-06-25T00:00:00,2023-06-25T00:00:00,MICROLOAN,APP,1220399,COP,9,4324906,0.455,606,A,PENDING
L001048,C00358,2023-03-01T00:00:00,2023-03-06T00:00:00,PERSONAL_LOAN,APP,2620355,COP,18,1698479,0.53,617,D,PENDING
L001049,C00451,2024-11-02T00:00:00,2024-11-08T00:00:00,PERSONAL_LOAN,WEB,-48990,COP,24,3742632,0.297,742,B,REJECTED
L001050,C00033,2024-02-08T00:00:00,2024-02-21T00:00:00,MICROLOAN,PARTNER,1431634,COP,12,3213438,0.194,595,D,APPROVED
L001051,C00177,2023-01-06T00:00:00,2023-01-20T00:00:00,PERSONAL_LOAN,WEB,945494,COP,36,3300256,0.635,632,C,APPROVED
L001052,C00218,2023-10-20T00:00:00,2023-10-28T00:00:00,BNPL,WEB,3736222,COP,9,4814462,0.622,546,D,PENDING
L001053,C00066,2023-02-14T00:00:00,2023-02-15T00:00:00,MICROLOAN,APP,3154327,COP,36,3996031,0.455,623,A,REJECTED
L001054,C00159,2023-09-29T00:00:00,2023-10-03T00:00:00,MICROLOAN,PARTNER,3602615,COP,9,2503792,0.363,526,A,APPROVED
L001055,C00034,2024-07-25T00:00:00,2024-07-29T00:00:00,PERSONAL_LOAN,WEB,3711275,COP,6,2210705,0.214,463,B,PENDING
L001056,C00134,2023-01-13T00:00:00,2023-01-23T00:00:00,BNPL,APP,2294374,COP,6,6636572,0.63,703,A,PENDING
L001057,C00478,2023-05-20T00:00:00,2023-05-22T00:00:00,BNPL,APP,1634212,COP,24,2827656,0.485,531,E,PENDING
L001058,C00224,2023-09-04T00:00:00,2023-09-11T00:00:00,BNPL,PARTNER,4031334,COP,6,4440778,0.537,659,D,PENDING
L001059,C00398,2023-04-20T00:00:00,2023-04-24T00:00:00,PERSONAL_LOAN,APP,3426892,COP,24,2498454,0.217,755,A,APPROVED
L001060,C00346,2023-03-26T00:00:00,2023-04-05T00:00:00,BNPL,APP,1488448,COP,12,1663596,0.544,654,A,REJECTED
L001061,C00166,2023-04-11T00:00:00,2023-04-14T00:00:00,MICROLOAN,PARTNER,3093631,COP,36,5817432,0.606,595,C,APPROVED
L001062,C00131,2023-11-04T00:00:00,2023-11-04T00:00:00,PERSONAL_LOAN,WEB,2859822,COP,18,3224053,0.393,698,B,REJECTED
L001063,C00248,2023-04-16T00:00:00,2023-04-25T00:00:00,PERSONAL_LOAN,WEB,1141451,COP,3,3898914,0.308,642,B,REJECTED
L001064,C00274,2023-03-26T00:00:00,2023-04-05T00:00:00,PERSONAL_LOAN,PARTNER,3667751,COP,24,6017198,0.364,641,E,PENDING
L001065,C00094,2024-10-21T00:00:00,2024-10-25T00:00:00,MICROLOAN,WEB,418293,COP,18,5911523,0.306,690,E,REJECTED
L001066,C00211,2023-03-16T00:00:00,2023-03-16T00:00:00,PERSONAL_LOAN,PARTNER,1005621,COP,24,1837976,0.394,673,E,REJECTED
L001067,C00449,2024-05-12T00:00:00,2024-05-24T00:00:00,PERSONAL_LOAN,PARTNER,2348383,COP,18,5455226,0.445,532,C,REJECTED
L001068,C00404,2024-08-28T00:00:00,2024-09-04T00:00:00,BNPL,APP,3659377,COP,9,3225544,0.23,734,B,PENDING
L001069,C00116,2023-10-23T00:00:00,2023-11-05T00:00:00,PERSONAL_LOAN,PARTNER,750641,COP,18,3082259,0.579,651,D,APPROVED
L001070,C00237,2024-08-29T00:00:00,2024-08-29T00:00:00,MICROLOAN,WEB,1289804,COP,24,6689778,0.589,762,E,REJECTED
L001071,C00221,2024-02-31T10:15:00,2023-06-18T00:00:00,PERSONAL_LOAN,PARTNER,4004823,COP,3,1973023,0.538,672,B,PENDING
L001072,C00459,2025-01-18T00:00:00,2025-01-19T00:00:00,PERSONAL_LOAN,APP,2882611,COP,12,2374078,0.369,515,A,PENDING
L001073,C00139,2025-02-05T00:00:00,2025-02-08T00:00:00,MICROLOAN,APP,3497609,COP,9,2825461,0.191,716,E,APPROVED
L001074,C00330,2025-01-16T00:00:00,2025-01-29T00:00:00,MICROLOAN,WEB,3141385,COP,36,6970531,0.489,674,B,APPROVED
L001075,C00138,2024-12-28T00:00:00,2025-01-10T00:00:00,MICROLOAN,APP,957405,COP,18,5220797,0.47,603,B,PENDING
L001076,C00058,2023-03-22T00:00:00,2023-03-22T00:00:00,BNPL,WEB,1552285,COP,24,2686839,0.517,738,B,PENDING
L001077,C00150,2024-09-01T00:00:00,2024-09-05T00:00:00,BNPL,PARTNER,1936520,COP,6,1201392,0.612,630,E,REJECTED
L001078,C00375,2024-10-07T00:00:00,2024-10-12T00:00:00,PERSONAL_LOAN,WEB,2620940,COP,12,4290161,0.521,644,E,REJECTED
L001079,C00071,2024-11-21T00:00:00,2024-11-26T00:00:00,MICROLOAN,WEB,4883517,COP,36,3511855,0.612,606,C,PENDING
L001080,C00434,2023-07-30T00:00:00,2023-08-12T00:00:00,MICROLOAN,PARTNER,753245,COP,36,2668278,0.621,601,E,PENDING
L001081,C00472,2024-05-28T00:00:00,2024-06-11T00:00:00,PERSONAL_LOAN,PARTNER,1765208,COP,3,4792861,0.279,647,C,PENDING
L001082,C00001,2025-02-19T00:00:00,2025-03-05T00:00:00,PERSONAL_LOAN,PARTNER,3137303,COP,12,3709586,0.614,797,B,PENDING
L001083,C00438,2023-03-16T00:00:00,2023-03-30T00:00:00,MICROLOAN,PARTNER,1348958,COP,36,1667753,0.644,740,D,APPROVED
L001084,C00085,2025-01-17T00:00:00,2025-01-19T00:00:00,BNPL,PARTNER,-63216,COP,36,2285437,0.432,644,B,REJECTED
L001085,C00222,2024-02-12T00:00:00,2024-02-19T00:00:00,BNPL,PARTNER,1871986,COP,12,5325360,0.37,696,D,PENDING
L001086,C00137,2023-07-19T00:00:00,2023-08-01T00:00:00,MICROLOAN,WEB,3129241,COP,24,4325429,0.466,679,D,REJECTED
L001087,C00324,2024-07-12T00:00:00,2024-07-18T00:00:00,BNPL,APP,3886169,COP,24,4248992,0.452,585,D,APPROVED
L001088,C00087,2024-12-01T00:00:00,2024-12-05T00:00:00,BNPL,APP,2727356,COP,3,3279975,0.514,559,C,PENDING
L001089,C00500,2023-09-20T00:00:00,2023-09-21T00:00:00,PERSONAL_LOAN,WEB,-1243369,COP,24,3262792,0.466,793,B,APPROVED
L001090,C00420,2024-04-18T00:00:00,2024-04-26T00:00:00,BNPL,APP,2679883,COP,18,863756,0.569,554,E,APPROVED
L001091,C00442,2023-04-01T00:00:00,2023-04-12T00:00:00,MICROLOAN,WEB,2281048,COP,9,3954863,0.557,623,D,PENDING
L001092,C00172,2024-07-22T00:00:00,2024-08-04T00:00:00,PERSONAL_LOAN,WEB,1187424,COP,12,1079905,0.236,701,D,APPROVED
L001093,C00200,2024-04-08T00:00:00,2024-04-17T00:00:00,BNPL,PARTNER,254655,COP,6,3386439,0.446,782,E,APPROVED
L001094,C00275,2024-08-30T00:00:00,2024-09-09T00:00:00,PERSONAL_LOAN,PARTNER,3317807,COP,12,5460133,0.448,656,A,PENDING
L001095,C00499,2025-02-04T00:00:00,2025-02-10T00:00:00,PERSONAL_LOAN,WEB,2638655,COP,18,4149981,0.382,694,E,REJECTED
L001096,C00439,2024-06-21T00:00:00,2024-07-05T00:00:00,PERSONAL_LOAN,WEB,2919341,COP,12,5155979,0.517,677,A,REJECTED
L001097,C00073,2025-01-28T00:00:00,2025-02-09T00:00:00,BNPL,PARTNER,3326093,COP,6,6191902,0.358,663,D,APPROVED
L001098,C00371,2024-05-16T00:00:00,2024-05-30T00:00:00,PERSONAL_LOAN,WEB,1911534,COP,9,1096518,0.608,633,C,REJECTED
L001099,C00293,2023-12-11T00:00:00,2023-12-17T00:00:00,BNPL,WEB,3100650,COP,12,6076039,0.633,731,D,APPROVED
L001100,C00293,2023-01-30T00:00:00,2023-02-10T00:00:00,BNPL,WEB,2019656,COP,3,6812928,0.558,657,E,PENDING
L001101,C00200,2024-06-09T00:00:00,2024-06-15T00:00:00,MICROLOAN,APP,440231,COP,24,3629770,0.243,798,D,REJECTED
L001102,C00366,2023-07-01T00:00:00,2023-07-14T00:00:00,MICROLOAN,WEB,2042152,COP,12,1828959,0.527,740,B,PENDING
L001103,C00304,2023-03-05T00:00:00,2023-03-08T00:00:00,MICROLOAN,WEB,1833319,COP,6,2567877,0.375,612,B,REJECTED
L001104,C00170,2023-04-04T00:00:00,2023-04-07T00:00:00,BNPL,WEB,2189524,COP,9,2853427,0.342,662,E,PENDING
L001105,C00401,2024-12-06T00:00:00,2024-12-12T00:00:00,MICROLOAN,PARTNER,1832023,COP,3,3240558,0.633,819,C,REJECTED
L001106,C00142,2023-04-06T00:00:00,2023-04-19T00:00:00,PERSONAL_LOAN,APP,1402662,COP,9,1593074,0.328,618,C,PENDING
L001107,C00130,2024-10-28T00:00:00,2024-11-04T00:00:00,PERSONAL_LOAN,APP,4896360,COP,9,3481163,0.489,691,A,REJECTED
L001108,C00206,2024-07-08T00:00:00,2024-07-10T00:00:00,PERSONAL_LOAN,PARTNER,3770994,COP,12,1970538,0.649,603,C,PENDING
L001109,C00285,2024-02-01T00:00:00,2024-02-09T00:00:00,MICROLOAN,APP,1193814,COP,6,1836333,0.44,455,E,REJECTED
L001110,C00088,2025-01-18T00:00:00,2025-01-28T00:00:00,MICROLOAN,PARTNER,1890430,COP,3,4922019,0.204,593,D,PENDING
L001111,C00442,2024-02-21T00:00:00,2024-02-23T00:00:00,PERSONAL_LOAN,APP,2218458,COP,18,6174721,0.224,592,D,REJECTED
L001112,C00285,2024-12-07T00:00:00,2024-12-16T00:00:00,PERSONAL_LOAN,APP,721552,COP,9,4052606,0.556,752,C,PENDING
L001113,C00083,2024-09-14T00:00:00,2024-09-20T00:00:00,MICROLOAN,APP,5376540,COP,9,3367029,0.424,545,E,APPROVED
L001114,C00119,2024-08-15T00:00:00,2024-08-21T00:00:00,PERSONAL_LOAN,APP,2642241,COP,18,4672279,0.351,678,D,REJECTED
L001115,C00472,2025-02-02T00:00:00,2025-02-12T00:00:00,PERSONAL_LOAN,APP,2666842,COP,18,2270121,0.498,814,E,PENDING
L001116,C00480,2023-05-05T00:00:00,2023-05-19T00:00:00,PERSONAL_LOAN,PARTNER,3364532,COP,6,-1680130,0.285,500,B,REJECTED
L001117,C00292,2025-02-04T00:00:00,2025-02-15T00:00:00,MICROLOAN,WEB,924370,COP,9,3111899,0.265,501,C,REJECTED
L001118,C00319,2023-10-06T00:00:00,2023-10-17T00:00:00,MICROLOAN,PARTNER,1883957,COP,18,6345887,0.606,555,B,REJECTED
L001119,C00462,2023-02-18T00:00:00,2023-02-20T00:00:00,PERSONAL_LOAN,PARTNER,4367325,COP,24,4785857,0.517,628,D,APPROVED
L001120,C00464,2024-07-26T00:00:00,2024-07-28T00:00:00,BNPL,WEB,1854421,COP,9,421618,0.203,761,D,REJECTED
L001121,C00251,2024-02-09T00:00:00,2024-02-19T00:00:00,MICROLOAN,WEB,2376095,COP,36,3752946,0.288,650,E,PENDING
L001122,C00381,2024-10-08T00:00:00,2024-10-11T00:00:00,PERSONAL_LOAN,APP,1782183,COP,3,3033081,0.592,588,B,APPROVED
L001123,C00286,2023-09-05T00:00:00,2023-09-08T00:00:00,PERSONAL_LOAN,APP,3565661,COP,3,2059343,0.298,706,C,REJECTED
L001124,C00277,2024-03-14T00:00:00,2024-03-26T00:00:00,PERSONAL_LOAN,PARTNER,3814496,COP,6,3631190,0.595,489,A,REJECTED
L001125,C00497,2023-11-28T00:00:00,2023-12-09T00:00:00,PERSONAL_LOAN,APP,2945910,COP,9,6641621,0.558,740,B,REJECTED
L001126,C00291,2024-12-07T00:00:00,2024-12-15T00:00:00,MICROLOAN,PARTNER,2347813,COP,24,5697343,0.51,727,B,REJECTED
L001127,C00047,2024-10-30T00:00:00,2024-11-07T00:00:00,BNPL,PARTNER,2829668,COP,24,2908335,0.471,792,D,REJECTED
L001128,C00401,2024-02-17T00:00:00,2024-02-17T00:00:00,BNPL,WEB,2908739,COP,3,2756870,0.416,663,B,PENDING
L001129,C00155,2023-01-09T00:00:00,2023-01-15T00:00:00,PERSONAL_LOAN,WEB,3381208,COP,18,2091551,0.458,656,A,PENDING
L001130,C00116,2023-05-02T00:00:00,2023-05-11T00:00:00,BNPL,APP,2111606,COP,6,2583458,0.258,808,D,REJECTED
L001131,C00123,2024-12-01T00:00:00,2024-12-12T00:00:00,BNPL,WEB,5229022,COP,6,3080464,0.264,536,E,APPROVED
L001132,C00082,2023-12-01T00:00:00,2023-12-03T00:00:00,PERSONAL_LOAN,APP,2549767,COP,6,3389358,0.562,655,B,REJECTED
L001133,C00248,2023-07-18T00:00:00,2023-07-27T00:00:00,PERSONAL_LOAN,APP,2216465,COP,9,5613558,0.217,598,A,REJECTED
L001134,C00146,2025-01-11T00:00:00,2025-01-12T00:00:00,MICROLOAN,APP,2554353,COP,18,3589541,0.426,655,A,APPROVED
L001135,C00254,2024-02-19T00:00:00,2024-02-24T00:00:00,MICROLOAN,WEB,2277392,COP,9,1044896,0.406,776,E,PENDING
L001136,C00359,2023-09-24T00:00:00,2023-09-27T00:00:00,PERSONAL_LOAN,WEB,2213839,COP,24,1685573,0.497,805,B,REJECTED
L001137,C00506,2023-07-15T00:00:00,2023-07-15T00:00:00,BNPL,WEB,-326714,COP,24,5354297,0.568,782,C,APPROVED
